Owner,Course Name,Price,Final rating,Link,Training period
productstar,Аналитик: с нуля до трудоустройства,129000,0,https://kurshub.ru/go/?id=58755,9
productstar,Специалист AI Data Science,129000,0,https://kurshub.ru/go/?id=58764,10
productstar,Профессия Бизнес-аналитик,129000,0,https://kurshub.ru/go/?id=57103,9
productstar,Профессия Аналитик данных,129000,0,https://kurshub.ru/go/?id=55240,9
productstar,Профессия Data Scientist,125496,0,https://kurshub.ru/go/?id=58744,10
productstar,Профессия: Аналитик от Productstar,125496,0,https://kurshub.ru/go/?id=55940,5
productstar,Системный аналитик: с 0 до middle,95000,0,https://kurshub.ru/go/?id=52634,8
productstar,"Python, BI и BigData",94008,0,https://kurshub.ru/go/?id=52648,6
productstar,Аналитик,94008,0,https://kurshub.ru/go/?id=58735,12
productstar,Курс: Data Scientist,94008,0,https://kurshub.ru/go/?id=58754,6
productstar,Аналитика для руководителей,75000,0,https://kurshub.ru/go/?id=52655,6
productstar,Руководитель аналитики,75000,0,https://kurshub.ru/go/?id=52656,6
productstar,Data Science: быстрый старт,46900,0,https://kurshub.ru/go/?id=55645,2
productstar,Аналитика с 0: быстрый старт,46900,0,https://kurshub.ru/go/?id=52642,2
productstar,SQL с 0 для анализа данных,39900,0,https://kurshub.ru/go/?id=52651,2
productstar,Курс: Менеджмент AI- и BigData-продуктов,39900,0,https://kurshub.ru/go/?id=52654,2
productstar,Unit-экономика и P&L,39900,0,https://kurshub.ru/go/?id=52657,2
productstar,Навык: A/B-тестирование,39900,0,https://kurshub.ru/go/?id=52662,2
productstar,"Power BI, Tableau и визуализация данных",39900,0,https://kurshub.ru/go/?id=57525,2
productstar,Google Sheets и Exсel,39900,0,https://kurshub.ru/go/?id=59148,2
productstar,Профессия: продакт-менеджер,165480,0,https://kurshub.ru/go/?id=58746,12
productstar,Digital MBA,149175,0,https://kurshub.ru/go/?id=58749,6
productstar,Профессия mobile Продакт-менеджер,129000,0,https://kurshub.ru/go/?id=56146,12
productstar,Профессия Project Manager в IT,129000,0,https://kurshub.ru/go/?id=52646,9
productstar,Профессия: Project Manager,125496,0,https://kurshub.ru/go/?id=52650,9
productstar,Профессия: «Продакт-менеджер»,125496,0,https://kurshub.ru/go/?id=57102,6
productstar,Профессия: «Middle & Senior продакт — менеджер»,125496,0,https://kurshub.ru/go/?id=52634,12
productstar,Курс: Project Manager,94008,0,https://kurshub.ru/go/?id=52639,0
productstar,Аналитик,94008,0,https://kurshub.ru/go/?id=52645,12
productstar,Курс: Продакт-менеджер,94008,0,https://kurshub.ru/go/?id=52647,6
productstar,Курс: «Hard skills для продакт-менеджера»,74904,0,https://kurshub.ru/go/?id=57937,4
productstar,Курс: Директор по продукту (CPO),74904,0,https://kurshub.ru/go/?id=58075,3
productstar,Курс: Руководитель. Эффективное управление,64900,0,https://kurshub.ru/go/?id=58076,4
productstar,Курс: Управление командой,64900,0,https://kurshub.ru/go/?id=52643,4
productstar,Курс: Руководитель в IT,64900,0,https://kurshub.ru/go/?id=52653,4
productstar,Курс: Junior Product Manager,49900,0,https://kurshub.ru/go/?id=52640,2
productstar,Level Up: Senior Product & CPO,46900,0,https://kurshub.ru/go/?id=57098,4
productstar,Интенсивный курс: It быстрый старт,46800,0,https://kurshub.ru/go/?id=52671,6
productstar,Управление проектами: быстрый старт,39912,0,https://kurshub.ru/go/?id=52642,0
productstar,Менеджмент Mobile-продуктов,39912,0,https://kurshub.ru/go/?id=52651,2
productstar,Курс: Менеджмент AI- и BigData-продуктов,39900,0,https://kurshub.ru/go/?id=52667,2
productstar,Unit-экономика и P&L,39900,0,https://kurshub.ru/go/?id=52669,2
productstar,Инструменты: CJM и CustDev,39900,0,https://kurshub.ru/go/?id=52672,4
productstar,Growth hacking,39900,0,https://kurshub.ru/go/?id=58739,2
Яндекс Практикум,Android-разработчик,168000,0,https://kurshub.ru/go/?id=54324,12
Яндекс Практикум,Java-разработчик,147000,0,https://kurshub.ru/go/?id=54347,10
Яндекс Практикум,Фронтенд-разработчик буткемп,140000,0,https://kurshub.ru/go/?id=54340,5
Яндекс Практикум,iOS-разработчик,140000,0,https://kurshub.ru/go/?id=54344,10
Яндекс Практикум,Python-разработчик,138600,0,https://kurshub.ru/go/?id=54327,9
Яндекс Практикум,Python-разработчик плюс,138600,0,https://kurshub.ru/go/?id=54359,14
Яндекс Практикум,Аналитик данных буткемп,128000,0,https://kurshub.ru/go/?id=54384,4
Яндекс Практикум,Разработчик C++,126000,0,https://kurshub.ru/go/?id=54333,9
Яндекс Практикум,DevOps для эксплуатации и разработки,124000,0,https://kurshub.ru/go/?id=54355,6
Яндекс Практикум,Менеджер проектов,102000,0,https://kurshub.ru/go/?id=54354,6
Яндекс Практикум,Мидл Python-разработчик,95000,0,https://kurshub.ru/go/?id=54351,6
Яндекс Практикум,Мидл фронтенд-разработчик,78000,0,https://kurshub.ru/go/?id=54350,5
Яндекс Практикум,Инженер по тестированию,72000,0,https://kurshub.ru/go/?id=54363,4
Яндекс Практикум,Автоматизатор тестирования на Java,70000,0,https://kurshub.ru/go/?id=54360,5
Яндекс Практикум,React-разработчик,51000,0,https://kurshub.ru/go/?id=54364,3
Яндекс Практикум,C++ для бэкенда,45000,0,https://kurshub.ru/go/?id=54391,2
Яндекс Практикум,Асинхронное программирование на Python,40000,0,https://kurshub.ru/go/?id=54326,2.5
Яндекс Практикум,Тестирование веб-приложений на Python,40000,0,https://kurshub.ru/go/?id=54361,2
Яндекс Практикум,Наставничество для тимлидов,0,0,https://kurshub.ru/go/?id=54343,2
Яндекс Практикум,Инженер облачных сервисов,0,0,https://kurshub.ru/go/?id=54371,2
Яндекс Практикум,Подготовка к алгоритмическому собеседованию,0,0,https://kurshub.ru/go/?id=54370,1
Яндекс Практикум,Основы Go,0,0,https://kurshub.ru/go/?id=54341,2
Яндекс Практикум,Интернет-маркетолог,96000,0,https://kurshub.ru/go/?id=54342,7
Яндекс Практикум,Трафик-менеджер,78000,0,https://kurshub.ru/go/?id=54330,4
Яндекс Практикум,Критическое мышление,35000,0,https://kurshub.ru/go/?id=54353,2
Яндекс Практикум,Графический дизайнер,136000,0,https://kurshub.ru/go/?id=54338,4
Яндекс Практикум,Дизайнер интерфейсов,136000,0,https://kurshub.ru/go/?id=54384,8
Яндекс Практикум,Коммерческий иллюстратор,68000,0,https://kurshub.ru/go/?id=54337,4
Яндекс Практикум,Продуктовый дизайнер плюс,66000,0,https://kurshub.ru/go/?id=54357,20
Яндекс Практикум,Визуализация данных и введение в BI-инструменты,51600,0,https://kurshub.ru/go/?id=54383,3
Яндекс Практикум,Аналитик данных буткемп,128000,0,https://kurshub.ru/go/?id=54368,4
Яндекс Практикум,Специалист по Data Science,112000,0,https://kurshub.ru/go/?id=54334,8.5
Яндекс Практикум,Специалист по Data Science плюс,112000,0,https://kurshub.ru/go/?id=54335,8
Яндекс Практикум,Data Science буткемп,112000,0,https://kurshub.ru/go/?id=54336,5
Яндекс Практикум,Системный аналитик,102400,0,https://kurshub.ru/go/?id=54338,8
Яндекс Практикум,Аналитик данных плюс,96000,0,https://kurshub.ru/go/?id=54394,12.5
Яндекс Практикум,Аналитик данных,96000,0,https://kurshub.ru/go/?id=54367,6
Яндекс Практикум,Инженер данных,95000,0,https://kurshub.ru/go/?id=54349,6.5
Яндекс Практикум,Визуализация данных и введение в BI-инструменты,51600,0,https://kurshub.ru/go/?id=54354,3
Яндекс Практикум,Продуктовая аналитика: симулятор,48700,0,https://kurshub.ru/go/?id=54398,10
Яндекс Практикум,SQL для работы с данными и аналитики,41000,0,https://kurshub.ru/go/?id=54396,1.5
Яндекс Практикум,Математика для анализа данных,30000,0,https://kurshub.ru/go/?id=54369,4
Яндекс Практикум,Курс по Excel для специалистов цифровых профессий,0,0,https://kurshub.ru/go/?id=54346,5
Яндекс Практикум,Основы математики для цифровых профессий,0,0,https://kurshub.ru/go/?id=54392,2
Яндекс Практикум,Менеджер проектов,102000,0,https://kurshub.ru/go/?id=54352,6
Яндекс Практикум,Финансовый менеджмент,79000,0,https://kurshub.ru/go/?id=54372,3
Яндекс Практикум,Курс по финансовой аналитике,67000,0,https://kurshub.ru/go/?id=54330,4
Яндекс Практикум,Управление командой,65000,0,https://kurshub.ru/go/?id=54369,4
Яндекс Практикум,IT-рекрутер,60000,0,https://kurshub.ru/go/?id=58853,3
Яндекс Практикум,HR аналитика,60000,0,https://kurshub.ru/go/?id=58854,3
Яндекс Практикум,Инструменты начинающего руководителя,30000,0,https://kurshub.ru/go/?id=54370,2
Яндекс Практикум,Юнит-экономика,25000,0,https://kurshub.ru/go/?id=54325,16
Яндекс Практикум,Коммерческий иллюстратор,68000,0,https://kurshub.ru/go/?id=54389,4
skypro,Курс «Backend-разработка на Java с нуля»,152532,0,https://kurshub.ru/go/?id=58861,12
skypro,Курс «Frontend-разработчик с нуля»,147420,0,https://kurshub.ru/go/?id=58863,12
skypro,Курс «HTML и CSS с нуля»,147420,0,https://kurshub.ru/go/?id=58864,12
skypro,Профессия: Java-разработчик,132822,0,https://kurshub.ru/go/?id=53284,11
skypro,Курс «Тестировщик ПО с нуля»,130000,0,https://kurshub.ru/go/?id=58862,12
skypro,Профессия: Веб-разработчик,126690,0,https://kurshub.ru/go/?id=53285,12
skypro,Профессия: Разработчик на Python,122372,0,https://kurshub.ru/go/?id=53283,6.5
skypro,Android-разработчик,117707,0,https://kurshub.ru/go/?id=53286,4.5
skypro,Профессия: Инженер по тестированию,105600,0,https://kurshub.ru/go/?id=53287,12
skypro,Python для анализа данных,48000,0,https://kurshub.ru/go/?id=53291,3
skypro,Таргетолог с нуля,114512,0,https://kurshub.ru/go/?id=53295,4
skypro,Полное погружение в интернет-маркетинг,100010,0,https://kurshub.ru/go/?id=54574,5.5
skypro,Графический дизайнер,141956,0,https://kurshub.ru/go/?id=57936,10
skypro,Профессия веб-дизайнер,131633,0,https://kurshub.ru/go/?id=53288,3
skypro,Курс «Анализ данных» с нуля,170000,0,https://kurshub.ru/go/?id=58855,12
skypro,Курс «Продуктовый аналитик» с нуля,170000,0,https://kurshub.ru/go/?id=58858,12
skypro,Курс «BI-аналитик» с нуля,170000,0,https://kurshub.ru/go/?id=58859,12
skypro,Курс «Программирование для анализа данных» с нуля,170000,0,https://kurshub.ru/go/?id=58860,12
skypro,Профессия Аналитик данных,153633,0,https://kurshub.ru/go/?id=53289,10
skypro,Курс «Бизнес-аналитик» с нуля,152928,0,https://kurshub.ru/go/?id=58857,12
skypro,Основы SQL для анализа данных,142460,0,https://kurshub.ru/go/?id=53292,2
skypro,Python для анализа данных,48000,0,https://kurshub.ru/go/?id=53291,3
skypro,Excel для анализа данных,6000,0,https://kurshub.ru/go/?id=53290,3
skypro,Курс «Финансовый аналитик» с нуля,170000,0,https://kurshub.ru/go/?id=58856,12
stepik,Проектирование архитектуры и интеграций сервисов (с проверкой),44000,0,https://kurshub.ru/go/?id=59532,3
stepik,FastAPI — погружение в backend разработку на Python,29990,0,https://kurshub.ru/go/?id=59531,4
stepik,Продвинутая работа с ошибками в Go (Golang),21280,0,https://kurshub.ru/go/?id=55984,1.5
stepik,Профессия C# разработчик,19990,0,https://kurshub.ru/go/?id=59540,1
stepik,Проектирование архитектуры и интеграций (API / брокеры) сервисов,13990,0,https://kurshub.ru/go/?id=59544,2
stepik,C# для продвинутых,11990,0,https://kurshub.ru/go/?id=56069,0
stepik,Основы программирования C#,4990,0,https://kurshub.ru/go/?id=59553,1
stepik,Программирование на Go,4400,0,https://kurshub.ru/go/?id=55983,0
stepik,Android: Профессиональный уровень + Подготовка к собеседованию,3874,0,https://kurshub.ru/go/?id=59541,1
stepik,WEB Парсинг на Python,3480,0,https://kurshub.ru/go/?id=59535,1
stepik,Android разработка: Базовый курс + Основы программирования,3373,0,https://kurshub.ru/go/?id=59542,1
stepik,Фундаментальный JavaScript,3200,0,https://kurshub.ru/go/?id=59550,1
stepik,Thank Go! Golang на практике,3000,0,https://kurshub.ru/go/?id=59549,1
stepik,React для современных веб-приложений,2990,0,https://kurshub.ru/go/?id=59554,1
stepik,Java с нуля до Junior + Подготовка к собеседованию,2749,0,https://kurshub.ru/go/?id=59533,1
stepik,"Django, потанцуем?",2500,0,https://kurshub.ru/go/?id=59536,1
stepik,Тестирование ПО с Нуля до Специалиста,1784,0,https://kurshub.ru/go/?id=59555,2
stepik,Kotlin — быстрый старт,1249,0,https://kurshub.ru/go/?id=59548,1
stepik,Основы программирования на C/C++,707,0,https://kurshub.ru/go/?id=56068,0
stepik,C++. Практикум. Часть 1,150,0,https://kurshub.ru/go/?id=55080,1
stepik,Go (Golang) — первое знакомство,0,0,https://kurshub.ru/go/?id=59534,1
stepik,Автоматизация тестирования с помощью Selenium и Python,0,0,https://kurshub.ru/go/?id=59547,1
stepik,Введение в тестирование. Women In Tech + TestIT + ПРОСТО,0,0,https://kurshub.ru/go/?id=59545,2
stepik,Введение в Linux,0,0,https://kurshub.ru/go/?id=59551,2
stepik,Введение в программирование (C++),0,0,https://kurshub.ru/go/?id=59546,3
stepik,Веб-разработка для начинающих: HTML и CSS,0,0,https://kurshub.ru/go/?id=59552,3
stepik,Многопоточность в iOS (Swift),0,0,https://kurshub.ru/go/?id=59543,2
stepik,Легкий старт в Java. Вводный курс для чайников,0,0,https://kurshub.ru/go/?id=55074,2
